,Name,Subs,Identifier,Type,Full_identifier,Nr_featured,Featured
991,Lou // FuchsFutter,4450,SkylerScarface,user,/user/SkylerScarface,3,"['/user/TommyBlackoutmusic', '/channel/UC23y2oepk0oAcSVKCENqsfw', '/user/mariemeimberg']"
992,einfach inka,182000,InkaSchminka,user,/user/InkaSchminka,0,[]
993,Andrea Morgenstern,99400,007morgenstern,user,/user/007morgenstern,0,[]
994,Sara Bow Books,30900,OfficialMissBow,user,/user/OfficialMissBow,1,['/user/LipsticksandHeels']
995,Sara Bow,28400,LipsticksandHeels,user,/user/LipsticksandHeels,1,['/user/OfficialMissBow']
996,Nikola Kleespiess,125000,Nikisbeautychannel,user,/user/Nikisbeautychannel,12,"['/user/mystyleandfashion', '/user/EbruZa', '/user/Nihan0311', '/user/BatALashBeauty', '/user/oOMauMouseOo', '/user/007morgenstern', '/user/LifeLoveNiki', '/user/RubyLovesCandy', '/user/kleinstadtcoco', '/user/Niloofarirani', '/user/Desideria9628', '/user/Empathy25']"
997,Definitiv Franzi,29000,oOMauMouseOo,user,/user/oOMauMouseOo,12,"['/user/Sonntagskind82', '/user/adventskalender23', '/user/worldofmymaja', '/user/MrCreativecoLouRs', '/user/TheKaktusbluemchen', '/user/mystyleandfashion', '/user/AliciasBeautyworld', '/user/woodgreen106', '/user/AnnaBirdie', '/user/oOSatinTaupeOo', '/user/makeupzauber', '/user/Sandylicious0509']"
998,Sonntagskind82,947,Sonntagskind82,user,/user/Sonntagskind82,7,"['/user/knuffi2006', '/user/Empathy25', '/user/Vorstadtcinderella', '/user/EbruZa', '/user/LOVE4NAILS', '/user/MeinJadore', '/user/thelifesworthliving']"
999,Steffi,-1,knuffi2006,user,/user/knuffi2006,4,"['/user/MeinJadore', '/user/aWish1987', '/user/xmadamecoquette', '/user/Elinsila']"
1000,liveworthliving,61800,Empathy25,user,/user/Empathy25,7,"['/user/jamina1404', '/user/mystyleandfashion', '/user/rebeccafloeter', '/user/Vorstadtcinderella', '/user/MySimpleLifeTV', '/user/thelifesworthliving', '/user/Nikisbeautychannel']"
1001,MrsMara,68100,Vorstadtcinderella,user,/user/Vorstadtcinderella,0,[]
1002,LOVE4NAILS,375000,LOVE4NAILS,user,/user/LOVE4NAILS,0,[]
1003,MeinJadore,56600,MeinJadore,user,/user/MeinJadore,5,"['/user/ChrissyCosmetic', '/user/knuffi2006', '/user/rebeccafloeter', '/user/NetmomFreundin', '/user/MySimpleLifeTV']"
1004,thelifesworthliving,8860,thelifesworthliving,user,/user/thelifesworthliving,3,"['/user/TheFineBros', '/user/Empathy25', '/user/MySimpleLifeTV']"
1005,Advenstkalender 23,2730,adventskalender23,user,/user/adventskalender23,0,[]
1006,worldofmymaja,32200,worldofmymaja,user,/user/worldofmymaja,0,[]
1007,Juri Jac,1910,MrCreativecoLouRs,user,/user/MrCreativecoLouRs,5,"['/user/TheSunrayGirl', '/user/MissesVlog', '/user/MISTERofCOLOR', '/user/Pian0FreakK', '/user/LilleHarfrue']"
1008,Kaddy,9690,TheSunrayGirl,user,/user/TheSunrayGirl,0,[]
1009,Seba Wu,241,MISTERofCOLOR,user,/user/MISTERofCOLOR,1,['/user/MrCreativecoLouRs']
1010,Vinzenz Balk,10200,Pian0FreakK,user,/user/Pian0FreakK,1,['/user/JanaKatharina92']
1011,Ida Mina,780,LilleHarfrue,user,/user/LilleHarfrue,0,[]
1012,Eliza Nova,-1,TheKaktusbluemchen,user,/user/TheKaktusbluemchen,10,"['/user/RElBERRY', '/user/Glassslipperbeauty', '/user/beckysblog', '/user/cTheMakeupArtist', '/user/TheQueenBtv', '/user/Yusrararts', '/user/BrunetteBeautyRose', '/user/xxGreenwithPurplexx', '/user/SuperRadioactiveGirl', '/user/sxephil']"
1013,RElBERRY,5350,RElBERRY,user,/user/RElBERRY,0,[]
1014,Allie Marie Evans,216000,Glassslipperbeauty,user,/user/Glassslipperbeauty,0,[]
1015,Becky Howes,8170,beckysblog,user,/user/beckysblog,0,[]
1016,Christin Cook Zito,29100,cTheMakeupArtist,user,/user/cTheMakeupArtist,2,"['/user/lisaeldridgedotcom', '/user/shaaanxo']"
1017,TheQueenBtv,1890,TheQueenBtv,user,/user/TheQueenBtv,0,[]
1018,Yusrararts,663,Yusrararts,user,/user/Yusrararts,0,[]
1019,Rose McCormick,551,BrunetteBeautyRose,user,/user/BrunetteBeautyRose,5,"['/channel/UC-NZazksH-lR-Mif-3DZL3g', '/user/lilisimply', '/channel/UC-be6zeJzhz-bnv-PIxCemg', '/user/CharlinchenZ', '/user/PewDiePie']"
1020,Greenwith Purple,1830,xxGreenwithPurplexx,user,/user/xxGreenwithPurplexx,5,"['/user/Glassslipperbeauty', '/user/TheQueenBtv', '/user/rachelleary6', '/user/lollipop26', '/user/mylifeaseva']"
1021,SuperRadioactiveGirl,659,SuperRadioactiveGirl,user,/user/SuperRadioactiveGirl,5,"['/user/InLoveWithDesign', '/user/TheKaktusbluemchen', '/user/rebeccafloeter', '/user/xxGreenwithPurplexx', '/user/goldiegrace']"
1022,Philip DeFranco,6300000,sxephil,user,/user/sxephil,0,[]
1023,all about Alice,14500,AliciasBeautyworld,user,/user/AliciasBeautyworld,4,"['/user/oOMauMouseOo', '/user/NaturalBeautifulLife', '/channel/UCwez0FS-XrnefmFxmmBGz2g', '/user/DasBlondinchen']"
1024,Jenna Catherine,16700,NaturalBeautifulLife,user,/user/NaturalBeautifulLife,0,[]
1025,WhatPadiLoves,42700,UCwez0FS-XrnefmFxmmBGz2g,channel,/channel/UCwez0FS-XrnefmFxmmBGz2g,1,['/user/LipsticksandHeels']
1026,madametschenny,18200,DasBlondinchen,user,/user/DasBlondinchen,0,[]
1027,woodgreen106,6540,woodgreen106,user,/user/woodgreen106,6,"['/user/JanaKatharina92', '/user/makeupismypassion85', '/user/xmadamecoquette', '/user/leighannsays', '/user/nikkiajoy', '/channel/UCvQgkrOiwcV9_C2Hj2IgeLw']"
1028,Jana Katharina,16900,JanaKatharina92,user,/user/JanaKatharina92,1,['/user/Pian0FreakK']
1029,Makeup & Candlesaremypassion85,18400,makeupismypassion85,user,/user/makeupismypassion85,0,[]
1030,debbie,13800,xmadamecoquette,user,/user/xmadamecoquette,0,[]
1031,leighannsays,821000,leighannsays,user,/user/leighannsays,0,[]
1032,Nikkia Joy,928000,nikkiajoy,user,/user/nikkiajoy,5,"['/user/ryanadams7', '/channel/UC0mUI4iBn1ptBZFj_mc35kg', '/user/BatALashBeauty', '/user/karimamckimmie', '/user/CarliBel55']"
1033,BEAUTY NEWS,528000,UCvQgkrOiwcV9_C2Hj2IgeLw,channel,/channel/UCvQgkrOiwcV9_C2Hj2IgeLw,0,[]
1034,AnnaBirdie,13200,AnnaBirdie,user,/user/AnnaBirdie,6,"['/user/TheQueenBtv', '/user/RosellaMia', '/user/itsjudytime', '/user/EbruZa', '/user/oOMauMouseOo', '/user/muskachocolat']"
1035,Rosella Mia,65700,RosellaMia,user,/user/RosellaMia,2,"['/channel/UC1befIzx2Z0inSjFbe4z4Jg', '/user/daydesignn']"
1036,muskachocolat,3410,muskachocolat,user,/user/muskachocolat,5,"['/user/knuffi2006', '/user/MySimpleLifeTV', '/user/AliciasBeautyworld', '/user/MeinJadore', '/user/DasBlondinchen']"
1037,Pia SatinTaupe,3380,oOSatinTaupeOo,user,/user/oOSatinTaupeOo,10,"['/user/positivewomen1', '/user/mystyleandfashion', '/user/kingsofleonVEVO', '/user/temptalia', '/user/EbruZa', '/channel/UC0VJr7Z-CAxtao2hEqbYsdw', '/user/LetzMakeup', '/user/Diana0380', '/user/oOMauMouseOo', '/user/woodgreen106']"
1038,positivewomen1,193,positivewomen1,user,/user/positivewomen1,0,[]
1039,kingsofleonVEVO,-1,kingsofleonVEVO,user,/user/kingsofleonVEVO,1,['/user/VEVO']
1040,Temptalia - Makeup Reviews,99600,temptalia,user,/user/temptalia,0,[]
1041,Leckerschmecker,612000,UC0VJr7Z-CAxtao2hEqbYsdw,channel,/channel/UC0VJr7Z-CAxtao2hEqbYsdw,0,[]
1042,Siobhán McDonnell (LetzMakeup),209000,LetzMakeup,user,/user/LetzMakeup,0,[]
1043,Diana aus Osnabrück,-1,Diana0380,user,/user/Diana0380,0,[]
1044,Claudia Zauber,9210,makeupzauber,user,/user/makeupzauber,9,"['/user/muska1906', '/user/Diana0380', '/user/aWish1987', '/user/filinka1986', '/user/oOMauMouseOo', '/user/ninakutschera', '/user/MrAngezockt', '/user/BlackBeauty2274', '/user/Icheckit4you']"
1045,Nataschaslife,13300,muska1906,user,/user/muska1906,0,[]
1046,aWish,41500,aWish1987,user,/user/aWish1987,3,"['/user/MrWissen2go', '/user/makeupzauber', '/user/modekatastrophe']"
1047,filinka1986,7940,filinka1986,user,/user/filinka1986,6,"['/channel/UC-2D0N8RCgWIHG6IbqCqmzQ', '/user/amerikanischkochen', '/user/oOMauMouseOo', '/user/muska1906', '/user/makeupzauber', '/user/aWish1987']"
1048,Nina,58300,ninakutschera,user,/user/ninakutschera,0,[]
1049,MrAngezockt - Home of SuperCard ツ,8180,MrAngezockt,user,/user/MrAngezockt,0,[]
1050,DanielaRezonja,4690,BlackBeauty2274,user,/user/BlackBeauty2274,1,['/channel/UC-8JSb34S1zlLir4-p5QXeA']
1051,EinfachYvette - mach's dir hübsch,11000,Icheckit4you,user,/user/Icheckit4you,1,['/channel/UC1befIzx2Z0inSjFbe4z4Jg']
1052,Sandylicious,24500,Sandylicious0509,user,/user/Sandylicious0509,6,"['/user/Tamtambeauty', '/user/KindOfRosy', '/user/TheBeauty2go', '/user/LaurenCocoXO', '/user/Barbieloveslipsticks', '/channel/UCr2LzAQBSR94P2O05w_3caw']"
1053,TamTam,587000,Tamtambeauty,user,/user/Tamtambeauty,0,[]
1054,KindOfRosy,807000,KindOfRosy,user,/user/KindOfRosy,0,[]
1055,LauraJoelle,1400000,LaurenCocoXO,user,/user/LaurenCocoXO,0,[]
1056,BarbaraSofie,1190000,Barbieloveslipsticks,user,/user/Barbieloveslipsticks,4,"['/user/FleurDeForce', '/user/CarliBel55', '/user/SaskiasBeautyBlog', '/user/ShirinDavid']"
1057,Braut.TV,2670,UCr2LzAQBSR94P2O05w_3caw,channel,/channel/UCr2LzAQBSR94P2O05w_3caw,1,['/user/Sandylicious0509']
1058,LifeLoveNiki,98400,LifeLoveNiki,user,/user/LifeLoveNiki,12,"['/channel/UC06uYgf5-wfdLpWH6ZGp9Rg', '/user/ChristinaBraunecker', '/channel/UC1FUmelOA9Tc8VFmoeexIkw', '/channel/UC1befIzx2Z0inSjFbe4z4Jg', '/channel/UC40NAZxgMq4I8kF33nOn2Yg', '/user/Nikisbeautychannel', '/channel/UC4S2tQEjaPfC5y_W8JWnmRA', '/channel/UC59wb91X5e7Oiu4MOZvtBjQ', '/channel/UC5TAHqlvwvaXbpSES8Zc1Ng', '/user/isipisi5', '/user/YoJoxxx93', '/user/ViktoriaSarina']"
1059,Hella Gabbert,92700,UC06uYgf5-wfdLpWH6ZGp9Rg,channel,/channel/UC06uYgf5-wfdLpWH6ZGp9Rg,6,"['/channel/UC3oj6YrK6Tj3tR6-ePdDu9w', '/user/ShirinDavid', '/user/ItsKimLianne', '/channel/UCEAoBbRQAGL7eL8E0sOc5yg', '/channel/UCEORaHtnn9t3Fr-lR6L75gA', '/channel/UCEickjZj99-JJIU8_IJ7J-Q']"
1060,Tom Stein,3100,UC3oj6YrK6Tj3tR6-ePdDu9w,channel,/channel/UC3oj6YrK6Tj3tR6-ePdDu9w,0,[]
1061,Welsh Pony Santana,2760,UCEAoBbRQAGL7eL8E0sOc5yg,channel,/channel/UCEAoBbRQAGL7eL8E0sOc5yg,3,"['/channel/UC-oR9tGB4vrQONi0UJV8N4A', '/channel/UC06uYgf5-wfdLpWH6ZGp9Rg', '/user/ChristinaBraunecker']"
1062,Maribel Todt,37900,UCEORaHtnn9t3Fr-lR6L75gA,channel,/channel/UCEORaHtnn9t3Fr-lR6L75gA,0,[]
1063,Vlog No Copyright Music,2170000,UCEickjZj99-JJIU8_IJ7J-Q,channel,/channel/UCEickjZj99-JJIU8_IJ7J-Q,0,[]
1064,Rubinio B & Quater's Rubin B,48600,ChristinaBraunecker,user,/user/ChristinaBraunecker,0,[]
1065,Bonnytrash,1470000,UC1FUmelOA9Tc8VFmoeexIkw,channel,/channel/UC1FUmelOA9Tc8VFmoeexIkw,1,['/channel/UCKkNzSW-4IXhGAFvjnaNw4g']
1066,sunnylove,94700,UCKkNzSW-4IXhGAFvjnaNw4g,channel,/channel/UCKkNzSW-4IXhGAFvjnaNw4g,0,[]
1067,Mein Bullet Journal,7670,UC1befIzx2Z0inSjFbe4z4Jg,channel,/channel/UC1befIzx2Z0inSjFbe4z4Jg,0,[]
1068,Anita Girlietainment,424000,UC40NAZxgMq4I8kF33nOn2Yg,channel,/channel/UC40NAZxgMq4I8kF33nOn2Yg,0,[]
1069,Oldenbeasts,15600,UC4S2tQEjaPfC5y_W8JWnmRA,channel,/channel/UC4S2tQEjaPfC5y_W8JWnmRA,12,"['/channel/UC-16BWFPa7pL3MqlwGq6VIQ', '/user/TTKaeseTT', '/user/claudiascheler', '/user/HorseForever2504', '/channel/UC-8jalAbIxhGawHBdiVho0A', '/channel/UC-IInc-bNi5Q0Mn9DC7jsjw', '/user/Springfussel', '/channel/UC-oR9tGB4vrQONi0UJV8N4A', '/user/MrsDonnax3', '/channel/UC0WLh3URwU5__vsHVdFtLcw', '/channel/UC0ZR8aAKe5hHW9n5MUj9NNg', '/user/ChristinaBraunecker']"
1070,mayflower_ 88,353,UC-16BWFPa7pL3MqlwGq6VIQ,channel,/channel/UC-16BWFPa7pL3MqlwGq6VIQ,4,"['/user/ChristinaBraunecker', '/channel/UC40NAZxgMq4I8kF33nOn2Yg', '/channel/UC4S2tQEjaPfC5y_W8JWnmRA', '/user/reittv']"
1071,TTKaeseTT,19,TTKaeseTT,user,/user/TTKaeseTT,0,[]
1072,Claudia Scheler - DAS Reitlernsystem,1600,claudiascheler,user,/user/claudiascheler,0,[]
1073,HorseForever2504,5700,HorseForever2504,user,/user/HorseForever2504,0,[]
1074,Grandeur d'Esprit,46,UC-8jalAbIxhGawHBdiVho0A,channel,/channel/UC-8jalAbIxhGawHBdiVho0A,2,"['/channel/UC-oR9tGB4vrQONi0UJV8N4A', '/channel/UC4S2tQEjaPfC5y_W8JWnmRA']"
1075,XunforgettablelovetwisterX,170,UC-IInc-bNi5Q0Mn9DC7jsjw,channel,/channel/UC-IInc-bNi5Q0Mn9DC7jsjw,3,"['/channel/UC--zfJBWN3Wm0Cnp7vGgVag', '/channel/UC04dyIXRPYQVH6ZyipTpx8A', '/user/AlyciaMarieMusic']"
1076,Gurkenpferd,5120,Springfussel,user,/user/Springfussel,0,[]
1077,Dodos Welt,634,UC-oR9tGB4vrQONi0UJV8N4A,channel,/channel/UC-oR9tGB4vrQONi0UJV8N4A,0,[]
1078,carox,114,MrsDonnax3,user,/user/MrsDonnax3,0,[]
1079,Heimatverein Hagedorn,1,UC0WLh3URwU5__vsHVdFtLcw,channel,/channel/UC0WLh3URwU5__vsHVdFtLcw,0,[]
1080,Ranger & Mary Poppins,619,UC0ZR8aAKe5hHW9n5MUj9NNg,channel,/channel/UC0ZR8aAKe5hHW9n5MUj9NNg,0,[]
1081,MaxaMillion,188000,UC59wb91X5e7Oiu4MOZvtBjQ,channel,/channel/UC59wb91X5e7Oiu4MOZvtBjQ,2,"['/channel/UCYs0xT3GFcHt-oo7ligAFJg', '/channel/UCtXZGLUjIwK9kAkkEI4_0LA']"
1082,MaxaBILLion,-1,UCYs0xT3GFcHt-oo7ligAFJg,channel,/channel/UCYs0xT3GFcHt-oo7ligAFJg,0,[]
1083,MaxaTRILLion,-1,UCtXZGLUjIwK9kAkkEI4_0LA,channel,/channel/UCtXZGLUjIwK9kAkkEI4_0LA,2,"['/channel/UC59wb91X5e7Oiu4MOZvtBjQ', '/channel/UCYs0xT3GFcHt-oo7ligAFJg']"
1084,Harriet Charlotte Jensen,36300,UC5TAHqlvwvaXbpSES8Zc1Ng,channel,/channel/UC5TAHqlvwvaXbpSES8Zc1Ng,1,['/user/harrietjensen2110']
1085,HCJ Magazine - HarrietJensen com,39500,harrietjensen2110,user,/user/harrietjensen2110,0,[]
1086,Ischtar Isik,1160000,isipisi5,user,/user/isipisi5,0,[]
1087,Fabriano's Vlogs,12400,YoJoxxx93,user,/user/YoJoxxx93,0,[]
1088,ViktoriaSarina,1850000,ViktoriaSarina,user,/user/ViktoriaSarina,0,[]
1089,Kim Wood,94800,RubyLovesCandy,user,/user/RubyLovesCandy,0,[]
1090,kleinstadtcoco,235000,kleinstadtcoco,user,/user/kleinstadtcoco,0,[]
1091,NILOO,417000,Niloofarirani,user,/user/Niloofarirani,0,[]
1092,Sara Desideria,521000,Desideria9628,user,/user/Desideria9628,6,"['/user/RosellaMia', '/user/BELLAMASCHINA', '/channel/UC5xjIQmN7mHyB-mnv80pHTw', '/user/Milabu09', '/user/SchizophrenicBlog', '/user/xLaeta']"
1093,BELLAMASCHINA,-1,BELLAMASCHINA,user,/user/BELLAMASCHINA,2,"['/user/toniderassisupport', '/user/princekayone']"
1094,Toni Der Assi,27400,toniderassisupport,user,/user/toniderassisupport,3,"['/channel/UC-Ivlaz1y9TToFnpzmA7adw', '/user/VEVO', '/user/wwwHiphopDe']"
1095,Kay One,991000,princekayone,user,/user/princekayone,0,[]
1096,Schnell Kochen,-1,UC5xjIQmN7mHyB-mnv80pHTw,channel,/channel/UC5xjIQmN7mHyB-mnv80pHTw,0,[]
1097,Milabu,1510000,Milabu09,user,/user/Milabu09,0,[]
1098,Jarow,1990000,SchizophrenicBlog,user,/user/SchizophrenicBlog,10,"['/channel/UCeFf2pOnLUpyWNaG_av95-Q', '/channel/UCpMv4DqZ8Y4QO_aFw2vkGjA', '/channel/UCiSwkI_PGLXQMhEPUVzc0hA', '/user/iBlali', '/user/uFoneTV', '/user/VollaufdieOmme', '/user/ThKurono', '/user/KuchenTV', '/user/BosshafteBeats', '/user/WilhelmKramerLP']"
1099,kyo,219000,UCeFf2pOnLUpyWNaG_av95-Q,channel,/channel/UCeFf2pOnLUpyWNaG_av95-Q,1,['/user/ThKurono']
1100,TeamEvil,348000,UCpMv4DqZ8Y4QO_aFw2vkGjA,channel,/channel/UCpMv4DqZ8Y4QO_aFw2vkGjA,1,['/user/SchizophrenicBlog']
1101,Horrorgeschichten zum Einschlafen,33400,UCiSwkI_PGLXQMhEPUVzc0hA,channel,/channel/UCiSwkI_PGLXQMhEPUVzc0hA,0,[]
1102,iBlali,2520000,iBlali,user,/user/iBlali,2,"['/user/ApeCrimeTV', '/user/JulienBam']"
1103,JONAS,2740000,uFoneTV,user,/user/uFoneTV,1,['/channel/UCCJAkVzs_m_t5dNiWHeW-pA']
1104,VollaufdieOmme,45100,VollaufdieOmme,user,/user/VollaufdieOmme,0,[]
1105,Kurono,905000,ThKurono,user,/user/ThKurono,2,"['/channel/UCeFf2pOnLUpyWNaG_av95-Q', '/user/SchizophrenicBlog']"
1106,KuchenTV,1180000,KuchenTV,user,/user/KuchenTV,3,"['/user/unsympathischtv', '/channel/UC0m40b5CPcB801gVEz25WuQ', '/channel/UC2PFvff5fNkXpIfYEqY6ZNw']"
1107,BosshafteBeats,97200,BosshafteBeats,user,/user/BosshafteBeats,2,"['/user/EXMGE', '/user/WilhelmKramerLP']"
1108,WilhelmKramerLP,51100,WilhelmKramerLP,user,/user/WilhelmKramerLP,3,"['/user/BosshafteBeats', '/user/VollaufdieOmme', '/user/SchizophrenicBlog']"
1109,xLaeta,1780000,xLaeta,user,/user/xLaeta,0,[]
1110,Charlotte Kreft,35200,CharlottesBlog,user,/user/CharlottesBlog,12,"['/user/MagnoliaSchlossallee', '/channel/UC0LvcBAsIg3dZ_ZdWiO5e2g', '/user/FleurDeForce', '/channel/UC22noAxUKhe5wwigbbDm6bQ', '/channel/UC2x72ZMcE7K75Ve8M_-4O5g', '/channel/UC3XG9kGIXDbbpOjBK6c_7Cw', '/user/CarlosSoGlo', '/channel/UC4gDYbCEIb69uvFmCX5Lyuw', '/channel/UC5jWAozheFnsC6-juUk8wZw', '/channel/UC63x3lkE4W7dlaEhXGY4Dkg', '/user/isipisi5', '/channel/UC6huXz0F6-7KA7-mW0jdejA']"
1111,debiflue,13600,UC0LvcBAsIg3dZ_ZdWiO5e2g,channel,/channel/UC0LvcBAsIg3dZ_ZdWiO5e2g,0,[]
1112,Fleur DeForce,1350000,FleurDeForce,user,/user/FleurDeForce,0,[]
1113,Rebecca Jane Vlogs,28700,UC22noAxUKhe5wwigbbDm6bQ,channel,/channel/UC22noAxUKhe5wwigbbDm6bQ,0,[]
1114,Hanna Ellen,15400,UC2x72ZMcE7K75Ve8M_-4O5g,channel,/channel/UC2x72ZMcE7K75Ve8M_-4O5g,3,"['/channel/UC--zfJBWN3Wm0Cnp7vGgVag', '/user/CharlottesBlog', '/channel/UCxSIpN9sLowUJATPWrppsRA']"
1115,Celinaela,6660,UC--zfJBWN3Wm0Cnp7vGgVag,channel,/channel/UC--zfJBWN3Wm0Cnp7vGgVag,0,[]
1116,Gcm Ptrvc,36,UCxSIpN9sLowUJATPWrppsRA,channel,/channel/UCxSIpN9sLowUJATPWrppsRA,12,"['/channel/UC0ad71gmCJIW1w2rnfr5p2A', '/user/MadmaxAutoTu', '/user/JPPGmbH', '/channel/UC1P3qJ7hA1qZgSILEjL8-HQ', '/channel/UC2BzBOhP9atiuXGXd_8yQKQ', '/user/Volllastkanal', '/user/Hornbach', '/channel/UC2x72ZMcE7K75Ve8M_-4O5g', '/user/SidneyIndustries79', '/channel/UC4jNPjk2bjkgtrVke9XPYJw', '/user/sport1psprofis', '/channel/UC7VhV6tkAPJcz4aXe9qjSVA']"
1117,DetailingSchool,109000,UC0ad71gmCJIW1w2rnfr5p2A,channel,/channel/UC0ad71gmCJIW1w2rnfr5p2A,0,[]
1118,Auto Reparatur Tutorial,223000,MadmaxAutoTu,user,/user/MadmaxAutoTu,2,"['/user/EbruZa', '/user/ToveLoVEVO']"
1119,JP Performance,2160000,JPPGmbH,user,/user/JPPGmbH,0,[]
1120,Selbstgemacht aber wie? DIY im Hausbau,4550,UC1P3qJ7hA1qZgSILEjL8-HQ,channel,/channel/UC1P3qJ7hA1qZgSILEjL8-HQ,1,['/user/petermckinnon24']
1121,Medical Detectives,20800,UC2BzBOhP9atiuXGXd_8yQKQ,channel,/channel/UC2BzBOhP9atiuXGXd_8yQKQ,0,[]
1122,VOLLLAST - Alles rund ums Automobil,78300,Volllastkanal,user,/user/Volllastkanal,2,"['/channel/UC0ad71gmCJIW1w2rnfr5p2A', '/user/JPPGmbH']"
1123,SIDNEY INDUSTRIES,231000,SidneyIndustries79,user,/user/SidneyIndustries79,2,"['/channel/UC-9-kyTW8ZkZNDHQJ6FgpwQ', '/user/MrSuicideSheep']"
1124,Mathis,5,UC4jNPjk2bjkgtrVke9XPYJw,channel,/channel/UC4jNPjk2bjkgtrVke9XPYJw,0,[]
1125,PS Profis,330000,sport1psprofis,user,/user/sport1psprofis,0,[]
1126,SlivkiShow DE,1760000,UC7VhV6tkAPJcz4aXe9qjSVA,channel,/channel/UC7VhV6tkAPJcz4aXe9qjSVA,0,[]
1127,MorningLightMusic,653000,UC3XG9kGIXDbbpOjBK6c_7Cw,channel,/channel/UC3XG9kGIXDbbpOjBK6c_7Cw,0,[]
1128,Sophia Dü,22,CarlosSoGlo,user,/user/CarlosSoGlo,6,"['/user/mystyleandfashion', '/user/StrongandFlexTV', '/user/Zimtmond233', '/user/ChristinaBraunecker', '/channel/UC1Gl6qAKTXAvoVatBBe77Ng', '/user/KatjasVlogs']"
1129,StrongandFlexTV,191000,StrongandFlexTV,user,/user/StrongandFlexTV,0,[]
1130,LauraundWelldone,20800,Zimtmond233,user,/user/Zimtmond233,12,"['/user/Eva376', '/user/kittykat', '/channel/UC-gIvwS0lMe3mHv11vP-j9g', '/user/ohrinsel', '/user/EdSheeran', '/user/VideoDeluxeTutorials', '/user/20BlueWonder02', '/user/100prutske', '/user/delphineboonkens', '/user/AviSweetHorse', '/user/Merleschaz', '/user/naturalgirl11']"
1131,Eva Windisch,1780,Eva376,user,/user/Eva376,0,[]
1132,KITTY KAT,79100,kittykat,user,/user/kittykat,0,[]
1133,Schmuki Janine,1,UC-gIvwS0lMe3mHv11vP-j9g,channel,/channel/UC-gIvwS0lMe3mHv11vP-j9g,0,[]
1134,Ohrinsel - Alan Fields,296000,ohrinsel,user,/user/ohrinsel,1,['/channel/UCURHLn3nl9AFVeD1G0lnlaw']
1135,Ed Sheeran,50700000,EdSheeran,user,/user/EdSheeran,2,"['/user/warnermusicgroup', '/channel/UCGJdzJQ3R1BpahSvcFq23HA']"
1136,VideoDeluxeTutorials,4620,VideoDeluxeTutorials,user,/user/VideoDeluxeTutorials,0,[]
1137,Blue & Aline,10300,20BlueWonder02,user,/user/20BlueWonder02,0,[]
1138,Emilie bartsoen,350,100prutske,user,/user/100prutske,2,"['/user/Springfussel', '/user/Zimtmond233']"
1139,Delphine Boonkens,512,delphineboonkens,user,/user/delphineboonkens,0,[]
1140,AviSweetHorse,3970,AviSweetHorse,user,/user/AviSweetHorse,1,['/user/Zimtmond233']
1141,Anneli Roesner,308,Merleschaz,user,/user/Merleschaz,4,"['/user/Nihan0311', '/user/GalileoOffiziell', '/user/Zimtmond233', '/user/20BlueWonder02']"
1142,naturalgirl11,457,naturalgirl11,user,/user/naturalgirl11,3,"['/user/HorseForever2504', '/channel/UC-9-kyTW8ZkZNDHQJ6FgpwQ', '/user/Zimtmond233']"
1143,Marie Hillebrandt,1330,UC1Gl6qAKTXAvoVatBBe77Ng,channel,/channel/UC1Gl6qAKTXAvoVatBBe77Ng,12,"['/channel/UC04dyIXRPYQVH6ZyipTpx8A', '/user/VEVO', '/channel/UC39lAexje39HUnDk_9ljWmg', '/user/SusiundMira', '/user/ShirinDavid', '/channel/UC5zAfAPcUlWdoSBQokcYXOQ', '/user/reittv', '/channel/UC6j8VYM3rsQkx3-22Cg5ZUg', '/user/MyCariba', '/user/2110Leni', '/user/dagibeabee', '/user/Shettyreiter']"
1144,Marja Elisat #64,5070,UC04dyIXRPYQVH6ZyipTpx8A,channel,/channel/UC04dyIXRPYQVH6ZyipTpx8A,3,"['/channel/UC-9-kyTW8ZkZNDHQJ6FgpwQ', '/channel/UC0QHWhjbe5fGJEPz3sVb6nw', '/user/DavidBostStunt2']"
1145,ScuFz,1500,UC39lAexje39HUnDk_9ljWmg,channel,/channel/UC39lAexje39HUnDk_9ljWmg,3,"['/user/unsympathischtv', '/user/AlexanderStraubMagic', '/user/TheSimpleMaths']"
1146,SusiundMira,5850,SusiundMira,user,/user/SusiundMira,0,[]
1147,Laura Aimée Töpfer,8,UC5zAfAPcUlWdoSBQokcYXOQ,channel,/channel/UC5zAfAPcUlWdoSBQokcYXOQ,0,[]
1148,REITTV,139000,reittv,user,/user/reittv,0,[]
1149,SXTN,498000,UC6j8VYM3rsQkx3-22Cg5ZUg,channel,/channel/UC6j8VYM3rsQkx3-22Cg5ZUg,0,[]
1150,Cassina 70,287,MyCariba,user,/user/MyCariba,5,"['/user/Zimtmond233', '/user/amerikanischkochen', '/channel/UC04dyIXRPYQVH6ZyipTpx8A', '/user/MagnoliaSchlossallee', '/user/EbruZa']"
1151,2110Leni,27200,2110Leni,user,/user/2110Leni,0,[]
1152,Dagi & Eugen,895000,dagibeabee,user,/user/dagibeabee,0,[]
1153,Shettyreiter,6180,Shettyreiter,user,/user/Shettyreiter,1,['/user/Springfussel']
